,id
1498,ENSP248975
1499,ENSP358547
1500,ENSP320886
1501,ENSP216075
1502,ENSP382804
1503,ENSP228606
1504,ENSP365380
1505,ENSP480313
1506,ENSP385636
1507,ENSP482169
1508,ENSP419923
1509,ENSP201031
1510,ENSP380034
1511,ENSP461382
1512,ENSP438248
1513,ENSP319664
1514,ENSP221419
1515,ENSP385824
1516,ENSP355759
1517,ENSP357858
1518,ENSP318977
1519,ENSP265081
1520,ENSP376440
1521,ENSP317039
1522,ENSP377971
1523,ENSP284509
1524,ENSP364749
1525,ENSP254193
1526,ENSP293677
1527,ENSP217964
1528,ENSP364976
1529,ENSP261488
1530,ENSP296412
1531,ENSP346015
1532,ENSP345361
1533,ENSP400592
1534,ENSP377768
1535,ENSP476295
1536,ENSP260570
1537,ENSP261636
1538,ENSP378669
1539,ENSP300051
1540,ENSP452762
1541,ENSP292147
1542,ENSP249269
1543,ENSP463574
1544,ENSP268129
1545,ENSP475216
1546,ENSP375238
1547,ENSP357791
1548,ENSP291634
1549,ENSP478982
1550,ENSP436767
1551,ENSP233623
1552,ENSP288985
1553,ENSP342307
1554,ENSP370421
1555,ENSP376800
1556,ENSP264276
1557,ENSP370394
1558,ENSP351185
1559,ENSP268383
1560,ENSP250693
1561,ENSP295718
1562,ENSP377037
1563,ENSP394487
1564,ENSP335560
1565,ENSP382379
1566,ENSP269159
1567,ENSP318318
1568,ENSP484042
1569,ENSP383365
1570,ENSP285930
1571,ENSP465419
1572,ENSP279028
1573,ENSP356713
1574,ENSP265023
1575,ENSP252951
1576,ENSP262304
1577,ENSP344844
1578,ENSP229135
1579,ENSP468767
1580,ENSP340361
1581,ENSP359688
1582,ENSP370201
1583,ENSP372005
1584,ENSP458770
1585,ENSP260585
1586,ENSP216139
1587,ENSP228280
1588,ENSP363832
1589,ENSP417303
1590,ENSP361363
1591,ENSP311816
1592,ENSP346050
1593,ENSP258991
1594,ENSP358059
1595,ENSP262462
1596,ENSP360538
1597,ENSP262209
1598,ENSP241052
1599,ENSP336528
1600,ENSP296682
1601,ENSP223127
1602,ENSP356540
1603,ENSP344577
1604,ENSP410481
1605,ENSP221954
1606,ENSP303942
1607,ENSP290418
1608,ENSP297591
1609,ENSP318195
1610,ENSP445508
1611,ENSP254810
1612,ENSP302111
1613,ENSP302564
1614,ENSP382423
1615,ENSP383089
1616,ENSP350896
1617,ENSP353210
1618,ENSP381293
1619,ENSP338185
1620,ENSP325941
1621,ENSP362894
1622,ENSP347714
1623,ENSP303276
1624,ENSP375616
1625,ENSP289707
1626,ENSP307552
1627,ENSP338607
1628,ENSP307292
1629,ENSP224950
1630,ENSP353770
1631,ENSP356056
1632,ENSP472249
1633,ENSP293373
1634,ENSP261839
1635,ENSP292246
1636,ENSP351644
1637,ENSP348565
1638,ENSP334113
1639,ENSP427679
1640,ENSP270162
1641,ENSP297770
1642,ENSP448059
1643,ENSP380365
1644,ENSP314649
1645,ENSP472474
1646,ENSP329170
1647,ENSP393557
1648,ENSP442397
1649,ENSP381775
1650,ENSP457593
1651,ENSP320084
1652,ENSP305288
1653,ENSP359489
1654,ENSP353864
1655,ENSP332773
1656,ENSP441434
1657,ENSP175238
1658,ENSP216341
1659,ENSP291232
1660,ENSP376943
1661,ENSP377265
1662,ENSP261800
1663,ENSP314407
1664,ENSP397925
1665,ENSP394869
1666,ENSP350949
1667,ENSP357453
1668,ENSP301466
1669,ENSP363868
1670,ENSP366006
1671,ENSP354558
1672,ENSP230361
1673,ENSP244763
1674,ENSP253699
1675,ENSP405575
1676,ENSP377681
1677,ENSP384886
1678,ENSP272190
1679,ENSP337915
1680,ENSP216911
1681,ENSP304697
1682,ENSP262395
1683,ENSP356243
1684,ENSP382218
1685,ENSP432016
1686,ENSP361232
1687,ENSP313171
1688,ENSP370589
1689,ENSP352358
1690,ENSP394380
1691,ENSP339095
1692,ENSP362918
1693,ENSP250237
1694,ENSP455229
1695,ENSP443459
1696,ENSP387536
1697,ENSP370517
1698,ENSP379204
1699,ENSP393275
1700,ENSP314132
1701,ENSP75120
1702,ENSP363817
1703,ENSP320043
1704,ENSP346921
1705,ENSP354238
1706,ENSP228938
1707,ENSP351022
1708,ENSP348752
1709,ENSP362446
1710,ENSP371061
1711,ENSP405514
1712,ENSP280346
1713,ENSP421076
1714,ENSP441126
1715,ENSP256644
1716,ENSP371607
1717,ENSP410339
1718,ENSP370625
1719,ENSP402515
1720,ENSP285046
1721,ENSP361658
1722,ENSP471191
1723,ENSP364801
1724,ENSP349687
1725,ENSP385083
1726,ENSP360776
1727,ENSP272252
1728,ENSP296292
1729,ENSP267102
1730,ENSP387286
1731,ENSP462468
1732,ENSP351342
1733,ENSP220478
1734,ENSP282020
1735,ENSP295461
1736,ENSP378323
1737,ENSP234389
1738,ENSP256951
1739,ENSP356832
1740,ENSP386710
1741,ENSP340271
1742,ENSP222718
1743,ENSP307746
1744,ENSP431391
1745,ENSP315931
1746,ENSP262027
1747,ENSP428845
1748,ENSP467262
1749,ENSP361616
1750,ENSP400717
1751,ENSP258169
1752,ENSP366997
1753,ENSP356771
1754,ENSP382004
1755,ENSP380227
1756,ENSP353874
1757,ENSP322788
1758,ENSP265371
1759,ENSP402060
1760,ENSP264025
1761,ENSP436376
1762,ENSP320295
1763,ENSP261799
1764,ENSP353452
1765,ENSP356070
1766,ENSP307519
1767,ENSP286657
1768,ENSP418754
1769,ENSP360266
1770,ENSP326003
1771,ENSP356476
1772,ENSP271640
1773,ENSP408429
1774,ENSP482819
1775,ENSP354688
1776,ENSP370337
1777,ENSP434033
1778,ENSP333938
1779,ENSP252483
1780,ENSP433642
1781,ENSP262407
1782,ENSP264674
1783,ENSP264110
1784,ENSP379330
1785,ENSP263851
1786,ENSP352565
1787,ENSP295379
1788,ENSP338272
1789,ENSP264664
1790,ENSP370256
1791,ENSP204961
1792,ENSP264657
1793,ENSP415283
1794,ENSP334122
1795,ENSP240335
1796,ENSP385269
1797,ENSP297494
1798,ENSP371067
1799,ENSP234313
1800,ENSP352035
1801,ENSP417980
1802,ENSP379258
1803,ENSP353582
1804,ENSP248572
1805,ENSP362399
1806,ENSP322270
1807,ENSP257013
1808,ENSP424544
1809,ENSP309565
1810,ENSP301939
1811,ENSP345341
1812,ENSP287820
1813,ENSP430269
1814,ENSP361471
1815,ENSP216410
1816,ENSP308546
1817,ENSP253099
1818,ENSP403077
1819,ENSP303147
1820,ENSP440485
1821,ENSP223324
1822,ENSP445077
1823,ENSP351947
1824,ENSP480186
1825,ENSP264156
1826,ENSP410396
1827,ENSP419851
1828,ENSP331201
1829,ENSP348461
1830,ENSP380557
1831,ENSP476960
1832,ENSP374240
1833,ENSP380516
1834,ENSP244537
1835,ENSP381992
1836,ENSP262990
1837,ENSP265440
1838,ENSP349252
1839,ENSP346964
1840,ENSP264144
1841,ENSP469413
1842,ENSP222553
1843,ENSP389399
1844,ENSP283147
1845,ENSP352779
1846,ENSP39007
1847,ENSP237014
1848,ENSP354152
1849,ENSP353165
1850,ENSP341247
1851,ENSP361465
1852,ENSP53468
1853,ENSP177742
1854,ENSP248600
1855,ENSP400467
1856,ENSP471536
1857,ENSP393392
1858,ENSP384719
1859,ENSP280187
1860,ENSP330862
1861,ENSP377779
1862,ENSP274813
1863,ENSP258729
1864,ENSP298316
1865,ENSP264039
1866,ENSP265056
1867,ENSP262643
1868,ENSP307272
1869,ENSP13807
1870,ENSP364219
1871,ENSP384197
1872,ENSP321427
1873,ENSP366314
1874,ENSP282007
1875,ENSP263620
1876,ENSP310036
1877,ENSP259607
1878,ENSP234071
1879,ENSP402505
1880,ENSP349932
1881,ENSP296464
1882,ENSP269571
1883,ENSP361554
1884,ENSP439913
1885,ENSP251472
1886,ENSP219478
1887,ENSP464030
1888,ENSP340736
1889,ENSP264170
1890,ENSP260649
1891,ENSP363988
1892,ENSP246792
1893,ENSP253754
1894,ENSP292476
1895,ENSP353463
1896,ENSP291495
1897,ENSP228434
1898,ENSP282397
1899,ENSP379350
1900,ENSP322802
1901,ENSP284000
1902,ENSP356124
1903,ENSP430432
1904,ENSP270776
1905,ENSP376532
1906,ENSP343924
1907,ENSP411355
1908,ENSP348635
1909,ENSP295095
1910,ENSP352264
1911,ENSP302274
1912,ENSP361860
1913,ENSP444948
1914,ENSP243457
1915,ENSP369129
1916,ENSP359417
1917,ENSP298229
1918,ENSP316779
1919,ENSP290866
1920,ENSP389600
1921,ENSP231454
1922,ENSP295400
1923,ENSP331358
1924,ENSP264079
1925,ENSP400882
1926,ENSP327009
1927,ENSP345436
1928,ENSP298630
1929,ENSP335677
1930,ENSP370968
1931,ENSP352257
1932,ENSP302530
1933,ENSP360473
1934,ENSP307853
1935,ENSP368761
1936,ENSP248211
1937,ENSP222247
1938,ENSP346725
1939,ENSP331310
1940,ENSP479106
1941,ENSP406598
1942,ENSP366522
1943,ENSP360280
1944,ENSP384223
1945,ENSP312439
1946,ENSP456340
1947,ENSP296161
1948,ENSP472802
1949,ENSP244360
1950,ENSP417404
1951,ENSP332369
1952,ENSP278618
1953,ENSP411821
1954,ENSP403644
1955,ENSP360882
1956,ENSP239926
1957,ENSP265437
1958,ENSP225698
1959,ENSP223073
1960,ENSP480832
1961,ENSP358812
1962,ENSP414982
1963,ENSP362560
1964,ENSP318032
1965,ENSP437554
1966,ENSP467176
1967,ENSP418668
1968,ENSP442600
1969,ENSP296181
1970,ENSP235310
1971,ENSP262887
1972,ENSP369424
1973,ENSP358635
1974,ENSP389913
1975,ENSP356104
1976,ENSP348278
1977,ENSP363435
1978,ENSP411152
1979,ENSP312624
1980,ENSP430075
1981,ENSP351211
1982,ENSP297866
1983,ENSP430276
1984,ENSP348602
1985,ENSP345192
1986,ENSP416341
1987,ENSP418944
1988,ENSP383949
1989,ENSP480140
1990,ENSP370083
1991,ENSP242776
1992,ENSP387187
1993,ENSP242351
1994,ENSP254037
1995,ENSP440038
1996,ENSP288071
1997,ENSP331127
1998,ENSP450853
1999,ENSP351589
2000,ENSP261819
2001,ENSP361626
2002,ENSP367608
2003,ENSP356842
2004,ENSP255324
2005,ENSP392094
2006,ENSP362608
2007,ENSP261047
2008,ENSP261892
2009,ENSP267273
2010,ENSP237696
2011,ENSP298248
2012,ENSP319255
2013,ENSP397552
2014,ENSP341838
2015,ENSP274793
2016,ENSP433761
2017,ENSP261170
2018,ENSP280614
2019,ENSP452909
2020,ENSP363308
2021,ENSP265431
2022,ENSP276414
2023,ENSP327048
2024,ENSP478561
2025,ENSP370254
2026,ENSP305675
2027,ENSP305926
2028,ENSP339484
2029,ENSP358983
2030,ENSP344456
2031,ENSP353590
2032,ENSP355651
2033,ENSP355511
2034,ENSP260746
2035,ENSP484556
2036,ENSP367848
2037,ENSP371785
2038,ENSP408792
2039,ENSP419665
2040,ENSP313571
2041,ENSP375430
2042,ENSP256447
2043,ENSP219596
2044,ENSP263125
2045,ENSP340347
2046,ENSP299162
2047,ENSP365687
2048,ENSP352639
2049,ENSP359096
2050,ENSP402703
2051,ENSP251020
2052,ENSP304331
2053,ENSP363641
2054,ENSP387365
2055,ENSP266254
2056,ENSP309836
2057,ENSP334379
2058,ENSP342510
2059,ENSP304669
2060,ENSP414921
2061,ENSP325836
2062,ENSP369703
2063,ENSP478610
2064,ENSP384517
2065,ENSP359506
2066,ENSP454407
2067,ENSP440246
2068,ENSP407761
2069,ENSP253023
2070,ENSP445306
2071,ENSP256682
2072,ENSP274498
2073,ENSP428280
2074,ENSP347839
2075,ENSP229002
2076,ENSP228251
2077,ENSP403172
2078,ENSP250498
2079,ENSP297185
2080,ENSP296097
2081,ENSP268616
2082,ENSP238146
2083,ENSP357705
2084,ENSP380033
2085,ENSP366604
2086,ENSP357283
2087,ENSP296137
2088,ENSP348349
2089,ENSP303909
2090,ENSP377148
2091,ENSP362727
2092,ENSP327054
2093,ENSP339001
2094,ENSP306614
2095,ENSP290541
2096,ENSP331044
2097,ENSP257627
2098,ENSP420849
2099,ENSP478490
2100,ENSP375836
2101,ENSP392660
2102,ENSP310244
2103,ENSP248706
2104,ENSP375986
2105,ENSP380283
2106,ENSP450838
2107,ENSP254940
2108,ENSP216336
2109,ENSP363921
2110,ENSP419378
2111,ENSP359353
2112,ENSP339867
2113,ENSP362656
2114,ENSP366475
2115,ENSP481126
2116,ENSP357177
2117,ENSP276202
2118,ENSP252506
2119,ENSP339467
2120,ENSP252699
2121,ENSP265753
2122,ENSP407323
2123,ENSP378191
2124,ENSP424737
2125,ENSP334061
2126,ENSP366974
2127,ENSP337368
2128,ENSP368439
2129,ENSP417653
2130,ENSP380453
2131,ENSP275034
2132,ENSP216714
2133,ENSP474096
2134,ENSP417235
2135,ENSP445831
2136,ENSP262903
2137,ENSP217169
2138,ENSP369373
2139,ENSP322524
2140,ENSP301149
2141,ENSP483547
2142,ENSP228027
2143,ENSP361207
2144,ENSP446215
2145,ENSP317691
2146,ENSP296674
2147,ENSP332340
2148,ENSP357048
2149,ENSP285208
2150,ENSP347538
2151,ENSP451112
2152,ENSP357149
2153,ENSP357167
2154,ENSP471921
2155,ENSP366897
2156,ENSP339992
2157,ENSP367542
2158,ENSP378332
2159,ENSP468002
2160,ENSP359240
2161,ENSP366404
2162,ENSP287437
2163,ENSP415823
2164,ENSP263269
2165,ENSP215095
2166,ENSP255380
2167,ENSP302676
2168,ENSP261517
2169,ENSP318868
2170,ENSP379038
2171,ENSP392709
2172,ENSP237889
2173,ENSP262746
2174,ENSP242576
2175,ENSP263795
2176,ENSP351446
2177,ENSP375942
2178,ENSP436786
2179,ENSP361540
2180,ENSP171887
2181,ENSP221452
2182,ENSP376767
2183,ENSP327214
2184,ENSP391311
2185,ENSP262186
2186,ENSP222812
2187,ENSP367830
2188,ENSP411250
2189,ENSP468837
2190,ENSP366999
2191,ENSP300093
2192,ENSP302867
2193,ENSP323355
2194,ENSP277895
2195,ENSP347883
2196,ENSP376132
2197,ENSP426103
2198,ENSP352458
2199,ENSP320634
2200,ENSP331662
2201,ENSP219919
2202,ENSP350024
2203,ENSP332900
2204,ENSP403954
2205,ENSP346175
2206,ENSP314080
2207,ENSP344666
2208,ENSP324856
2209,ENSP302898
2210,ENSP240055
2211,ENSP339881
2212,ENSP370372
2213,ENSP367527
2214,ENSP419446
2215,ENSP457243
2216,ENSP378040
2217,ENSP258080
2218,ENSP290122
2219,ENSP358786
2220,ENSP454370
2221,ENSP304364
2222,ENSP379839
2223,ENSP296051
2224,ENSP240423
2225,ENSP411532
2226,ENSP268835
2227,ENSP340944
2228,ENSP251372
2229,ENSP363031
2230,ENSP439601
2231,ENSP261643
2232,ENSP430620
2233,ENSP283228
2234,ENSP396163
2235,ENSP365817
2236,ENSP382941
2237,ENSP226279
2238,ENSP450040
2239,ENSP355536
2240,ENSP307900
2241,ENSP316329
2242,ENSP384690
2243,ENSP292672
2244,ENSP328336
2245,ENSP20926
2246,ENSP316909
2247,ENSP358515
2248,ENSP218249
2249,ENSP438388
2250,ENSP241014
2251,ENSP455771
2252,ENSP370896
2253,ENSP301924
2254,ENSP443988
2255,ENSP298307
2256,ENSP295824
2257,ENSP380524
2258,ENSP262715
2259,ENSP290583
2260,ENSP265840
2261,ENSP365437
2262,ENSP331746
2263,ENSP307599
2264,ENSP263666
2265,ENSP263974
2266,ENSP331901
2267,ENSP358921
2268,ENSP382177
2269,ENSP408695
2270,ENSP360293
2271,ENSP258888
2272,ENSP290378
2273,ENSP484472
2274,ENSP373487
2275,ENSP354376
2276,ENSP357292
2277,ENSP363970
2278,ENSP353393
2279,ENSP441417
2280,ENSP364902
2281,ENSP362994
2282,ENSP225842
2283,ENSP375081
2284,ENSP371614
2285,ENSP371267
2286,ENSP256196
2287,ENSP358474
2288,ENSP303754
2289,ENSP360869
2290,ENSP325074
2291,ENSP394794
2292,ENSP266544
2293,ENSP252085
2294,ENSP429601
2295,ENSP211998
2296,ENSP317790
2297,ENSP386239
2298,ENSP322180
2299,ENSP365588
2300,ENSP318085
2301,ENSP282018
2302,ENSP322730
2303,ENSP230671
2304,ENSP240333
2305,ENSP252595
2306,ENSP445175
2307,ENSP381070
2308,ENSP215659
2309,ENSP311032
2310,ENSP303830
2311,ENSP381216
2312,ENSP348645
2313,ENSP221233
2314,ENSP217182
2315,ENSP333496
2316,ENSP478671
2317,ENSP284440
2318,ENSP236979
2319,ENSP293845
2320,ENSP468348
2321,ENSP340608
2322,ENSP264711
2323,ENSP339179
2324,ENSP264870
2325,ENSP299164
2326,ENSP371212
2327,ENSP382328
2328,ENSP337332
2329,ENSP438468
2330,ENSP416168
2331,ENSP246070
2332,ENSP421566
2333,ENSP353731
2334,ENSP457421
2335,ENSP330237
2336,ENSP309968
2337,ENSP268459
2338,ENSP396704
2339,ENSP471575
2340,ENSP438346
2341,ENSP364586
2342,ENSP329403
2343,ENSP314946
2344,ENSP368887
2345,ENSP372199
2346,ENSP362352
2347,ENSP386488
2348,ENSP359988
2349,ENSP365145
2350,ENSP257696
2351,ENSP261396
2352,ENSP483254
2353,ENSP358470
2354,ENSP291890
2355,ENSP483732
2356,ENSP363089
2357,ENSP354782
2358,ENSP400906
2359,ENSP384434
2360,ENSP416707
2361,ENSP347648
2362,ENSP353739
2363,ENSP467141
2364,ENSP295951
2365,ENSP433071
2366,ENSP346255
2367,ENSP351209
2368,ENSP326272
2369,ENSP470813
2370,ENSP356331
2371,ENSP265113
2372,ENSP421828
2373,ENSP389175
2374,ENSP414851
2375,ENSP276431
2376,ENSP349770
2377,ENSP229729
2378,ENSP360635
2379,ENSP364649
2380,ENSP396527
2381,ENSP351619
2382,ENSP349884
2383,ENSP387662
2384,ENSP228567
2385,ENSP361935
2386,ENSP221485
2387,ENSP289932
2388,ENSP356102
2389,ENSP379133
2390,ENSP274695
2391,ENSP297994
2392,ENSP229214
2393,ENSP238618
2394,ENSP349689
2395,ENSP331556
2396,ENSP359073
2397,ENSP288135
2398,ENSP266085
2399,ENSP295633
2400,ENSP263923
2401,ENSP386306
2402,ENSP403932
2403,ENSP334714
2404,ENSP328928
2405,ENSP249075
2406,ENSP242057
2407,ENSP353650
2408,ENSP441235
2409,ENSP262367
2410,ENSP262971
2411,ENSP290219
2412,ENSP357112
2413,ENSP417601
2414,ENSP315112
2415,ENSP358997
2416,ENSP439807
2417,ENSP265171
2418,ENSP349003
2419,ENSP362680
2420,ENSP371554
2421,ENSP258424
2422,ENSP298510
2423,ENSP357307
2424,ENSP346577
2425,ENSP322276
2426,ENSP265404
2427,ENSP384965
2428,ENSP374490
2429,ENSP270115
2430,ENSP393776
2431,ENSP350719
2432,ENSP332194
2433,ENSP359321
2434,ENSP382213
2435,ENSP358525
2436,ENSP357674
2437,ENSP439585
2438,ENSP358327
2439,ENSP256497
2440,ENSP476312
2441,ENSP351686
2442,ENSP262525
2443,ENSP302805
2444,ENSP260264
2445,ENSP216264
2446,ENSP242285
2447,ENSP434142
2448,ENSP366998
2449,ENSP255194
2450,ENSP306788
2451,ENSP458075
2452,ENSP386857
2453,ENSP300026
2454,ENSP303145
2455,ENSP351682
2456,ENSP344967
2457,ENSP330218
2458,ENSP339906
2459,ENSP378704
2460,ENSP382840
2461,ENSP398131
2462,ENSP293831
2463,ENSP355325
2464,ENSP296754
2465,ENSP357633
2466,ENSP316042
2467,ENSP225174
2468,ENSP297283
2469,ENSP330918
2470,ENSP357835
2471,ENSP389813
2472,ENSP480439
2473,ENSP358421
2474,ENSP260952
2475,ENSP447731
2476,ENSP424474
2477,ENSP297012
2478,ENSP365694
2479,ENSP329097
2480,ENSP351159
2481,ENSP385852
2482,ENSP348089
2483,ENSP300249
2484,ENSP264380
2485,ENSP230124
2486,ENSP436768
2487,ENSP344903
2488,ENSP386272
2489,ENSP481301
2490,ENSP249647
2491,ENSP380598
2492,ENSP419718
2493,ENSP257901
2494,ENSP359596
2495,ENSP361064
2496,ENSP304854
2497,ENSP392617
2498,ENSP227524
2499,ENSP285814
2500,ENSP261708
2501,ENSP367028
2502,ENSP482107
2503,ENSP369531
2504,ENSP444850
2505,ENSP359172
2506,ENSP342105
2507,ENSP433664
2508,ENSP284320
2509,ENSP333946
2510,ENSP366679
2511,ENSP386049
2512,ENSP358233
2513,ENSP355837
2514,ENSP250974
2515,ENSP309521
2516,ENSP376417
2517,ENSP345491
2518,ENSP365530
2519,ENSP11619
2520,ENSP357907
2521,ENSP263360
2522,ENSP326804
2523,ENSP391669
2524,ENSP299213
2525,ENSP340510
2526,ENSP401371
2527,ENSP423665
2528,ENSP218075
2529,ENSP455711
2530,ENSP317310
2531,ENSP430344
2532,ENSP251337
2533,ENSP383118
2534,ENSP337060
2535,ENSP361170
2536,ENSP337623
2537,ENSP380888
2538,ENSP321927
2539,ENSP362354
2540,ENSP287156
2541,ENSP313953
2542,ENSP367203
2543,ENSP257566
2544,ENSP368632
2545,ENSP261254
2546,ENSP478319
2547,ENSP341032
2548,ENSP434724
2549,ENSP260762
2550,ENSP393541
2551,ENSP367766
2552,ENSP312455
2553,ENSP263863
2554,ENSP363314
2555,ENSP262102
2556,ENSP258648
2557,ENSP316950
2558,ENSP377747
2559,ENSP312634
2560,ENSP263708
2561,ENSP261441
2562,ENSP352833
2563,ENSP428331
2564,ENSP302924
2565,ENSP360608
2566,ENSP266682
2567,ENSP438492
2568,ENSP293879
2569,ENSP262193
2570,ENSP383063
2571,ENSP411010
2572,ENSP329715
2573,ENSP377796
2574,ENSP302801
2575,ENSP312709
2576,ENSP436881
2577,ENSP477829
2578,ENSP349477
2579,ENSP358165
2580,ENSP363869
2581,ENSP221515
2582,ENSP340983
2583,ENSP482259
2584,ENSP296029
2585,ENSP354003
2586,ENSP330393
2587,ENSP482378
2588,ENSP375649
2589,ENSP312753
2590,ENSP379680
2591,ENSP223026
2592,ENSP365351
2593,ENSP362095
2594,ENSP414904
2595,ENSP313816
2596,ENSP323099
2597,ENSP349508
2598,ENSP291576
2599,ENSP314193
2600,ENSP349274
2601,ENSP483356
2602,ENSP361475
2603,ENSP371514
2604,ENSP451818
2605,ENSP373905
2606,ENSP297044
2607,ENSP296490
2608,ENSP391641
2609,ENSP384863
2610,ENSP348056
2611,ENSP228843
2612,ENSP355086
2613,ENSP336701
2614,ENSP353332
2615,ENSP353793
2616,ENSP252445
2617,ENSP293860
2618,ENSP340935
2619,ENSP356814
2620,ENSP450456
2621,ENSP372023
2622,ENSP291536
2623,ENSP295213
2624,ENSP335358
2625,ENSP357470
2626,ENSP454157
2627,ENSP368169
2628,ENSP343027
2629,ENSP318480
2630,ENSP360613
2631,ENSP328059
2632,ENSP361745
2633,ENSP358081
2634,ENSP372035
2635,ENSP312987
2636,ENSP311492
2637,ENSP295757
2638,ENSP216733
2639,ENSP367972
2640,ENSP420321
2641,ENSP379616
2642,ENSP348099
2643,ENSP273905
2644,ENSP310431
2645,ENSP373343
2646,ENSP360822
2647,ENSP221166
2648,ENSP471502
2649,ENSP296702
2650,ENSP247026
2651,ENSP428281
2652,ENSP253109
2653,ENSP381234
2654,ENSP385675
2655,ENSP244050
2656,ENSP421689
2657,ENSP373574
2658,ENSP318650
2659,ENSP323588
2660,ENSP263726
2661,ENSP369643
2662,ENSP293330
2663,ENSP311290
2664,ENSP417085
2665,ENSP485659
2666,ENSP255448
2667,ENSP385939
2668,ENSP346694
2669,ENSP440190
2670,ENSP344547
2671,ENSP400433
2672,ENSP251453
2673,ENSP355890
2674,ENSP324403
2675,ENSP266070
2676,ENSP346874
2677,ENSP355566
2678,ENSP438113
2679,ENSP344609
2680,ENSP262133
2681,ENSP355388
2682,ENSP310726
2683,ENSP373047
2684,ENSP364163
2685,ENSP265773
2686,ENSP415579
2687,ENSP355958
2688,ENSP338345
2689,ENSP330633
2690,ENSP162391
2691,ENSP282908
2692,ENSP354855
2693,ENSP302478
2694,ENSP386134
2695,ENSP472985
2696,ENSP464813
2697,ENSP364543
2698,ENSP381773
2699,ENSP362135
2700,ENSP341963
2701,ENSP241337
2702,ENSP268483
2703,ENSP343847
2704,ENSP421294
2705,ENSP375133
2706,ENSP361704
2707,ENSP301585
2708,ENSP206542
2709,ENSP278715
2710,ENSP312615
2711,ENSP482442
2712,ENSP265922
2713,ENSP282928
2714,ENSP252486
2715,ENSP52754
2716,ENSP244869
2717,ENSP360316
2718,ENSP394496
2719,ENSP253083
2720,ENSP229379
2721,ENSP281087
2722,ENSP482767
2723,ENSP272430
2724,ENSP351338
2725,ENSP443495
2726,ENSP216807
2727,ENSP322579
2728,ENSP362479
2729,ENSP347802
2730,ENSP337439
2731,ENSP356811
2732,ENSP375810
2733,ENSP478257
2734,ENSP441953
2735,ENSP4531
2736,ENSP452552
2737,ENSP229812
2738,ENSP340004
2739,ENSP353401
2740,ENSP409107
2741,ENSP308938
2742,ENSP333203
2743,ENSP358994
2744,ENSP267012
2745,ENSP292314
2746,ENSP385751
2747,ENSP220003
2748,ENSP417401
2749,ENSP469011
2750,ENSP367929
2751,ENSP354778
2752,ENSP222792
2753,ENSP380185
2754,ENSP233
2755,ENSP225655
2756,ENSP388878
2757,ENSP379911
2758,ENSP260363
2759,ENSP221138
2760,ENSP274311
2761,ENSP346027
2762,ENSP307863
2763,ENSP12443
2764,ENSP216277
2765,ENSP484056
2766,ENSP217233
2767,ENSP328358
2768,ENSP381489
2769,ENSP308452
2770,ENSP296474
2771,ENSP419325
2772,ENSP264093
2773,ENSP230048
2774,ENSP278616
2775,ENSP300413
2776,ENSP229390
2777,ENSP356448
2778,ENSP399862
2779,ENSP257181
2780,ENSP206595
2781,ENSP307959
2782,ENSP324124
2783,ENSP354580
2784,ENSP346088
2785,ENSP438483
2786,ENSP307634
2787,ENSP400113
2788,ENSP341911
2789,ENSP249389
2790,ENSP447378
2791,ENSP306920
2792,ENSP302150
2793,ENSP356214
2794,ENSP478609
2795,ENSP334564
2796,ENSP388806
2797,ENSP269878
2798,ENSP312399
2799,ENSP480538
2800,ENSP355510
2801,ENSP374447
2802,ENSP296343
2803,ENSP341282
2804,ENSP307479
2805,ENSP295304
2806,ENSP269967
2807,ENSP416249
2808,ENSP386193
2809,ENSP263270
2810,ENSP409581
2811,ENSP283426
2812,ENSP345133
2813,ENSP255641
2814,ENSP456548
2815,ENSP287641
2816,ENSP386187
2817,ENSP354932
2818,ENSP365963
2819,ENSP347451
2820,ENSP385735
2821,ENSP349490
2822,ENSP257818
2823,ENSP384364
2824,ENSP296099
2825,ENSP332448
2826,ENSP364293
2827,ENSP382237
2828,ENSP362817
2829,ENSP386165
2830,ENSP362820
2831,ENSP265260
2832,ENSP222305
2833,ENSP249299
2834,ENSP246672
2835,ENSP370639
2836,ENSP301332
2837,ENSP216554
2838,ENSP457703
2839,ENSP355261
2840,ENSP276201
2841,ENSP370119
2842,ENSP284154
2843,ENSP361892
2844,ENSP305941
2845,ENSP234798
2846,ENSP296350
2847,ENSP444596
2848,ENSP236192
2849,ENSP240851
2850,ENSP225831
2851,ENSP363708
2852,ENSP312458
2853,ENSP305355
2854,ENSP286628
2855,ENSP302719
2856,ENSP270310
2857,ENSP440185
2858,ENSP263955
2859,ENSP387164
2860,ENSP370966
2861,ENSP379386
2862,ENSP362734
2863,ENSP348074
2864,ENSP339356
2865,ENSP328207
2866,ENSP389182
2867,ENSP366617
2868,ENSP269143
2869,ENSP227880
2870,ENSP369286
2871,ENSP453302
2872,ENSP265983
2873,ENSP219070
2874,ENSP366234
2875,ENSP386380
2876,ENSP274306
2877,ENSP378130
2878,ENSP334145
2879,ENSP222390
2880,ENSP269321
2881,ENSP444810
2882,ENSP362900
2883,ENSP245544
