,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
465,77.13219127655029,1.474910880276152,0.022605085372924806,0.0004900961122578451,0.8,2,0.01,20,1000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.01, 'max_depth': 20, 'n_estimators': 1000}",0.7467613075723334,0.7684465041305661,0.7781771086287841,0.8380545278206832,0.7880095923261391,0.7838898080957011,0.03033297086888727,1021
453,54.916782426834104,0.42194793652753587,0.021004867553710938,0.0006325605244155459,0.8,2,0.01,7,1000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 1000}",0.7421587195039117,0.7658898305084746,0.7826959500302235,0.849112426035503,0.7795748010956045,0.7838863454347434,0.0356076322202392,1023
1048,26.344539833068847,0.9268219548641902,0.01600360870361328,0.0026081868518829645,0.9,0,0.3,2,2000,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 2, 'n_estimators': 2000}",0.7394748630572998,0.7854694372819656,0.7916077322017916,0.810130771885101,0.7927431059506531,0.7838851820753623,0.023671577387839832,1024
756,1.8328129768371582,0.01727382143619867,0.012802934646606446,0.01210899104885876,0.8,3,0.15,2,100,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.15, 'max_depth': 2, 'n_estimators': 100}",0.7492228641750374,0.7697916666666667,0.7933515590950513,0.8299084122219658,0.7770542920029347,0.7838657588323312,0.02703520903811988,1025
676,148.1572060585022,7.955602380498122,0.029006338119506835,0.004605399792328635,0.8,3,0.01,10,2000,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 2000}",0.7488636363636365,0.7545727724065847,0.7898206729800523,0.8380545278206832,0.7880095923261391,0.7838642403794192,0.031850534257773726,1026
414,5.1633641719818115,0.06733374129420275,0.007001638412475586,2.132480599880018e-07,0.8,1,0.3,7,100,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 100}",0.7537957156953241,0.7785917785917786,0.7697916666666667,0.8433338396880854,0.773783718689788,0.7838593438663286,0.030881069931173864,1027
455,164.4124707698822,2.409783219125844,0.028406381607055664,0.001496847626532706,0.8,2,0.01,7,3000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 3000}",0.7421587195039117,0.7658898305084746,0.7781771086287841,0.849112426035503,0.7838102225483004,0.7838296614449949,0.03564294045131101,1028
1267,8.439902973175048,0.1981227558827587,0.007201385498046875,0.00040032938517594197,0.9,1,0.3,3,300,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 300}",0.7509157509157509,0.7803726708074534,0.7957297347259451,0.8100420299672939,0.7820708202599731,0.7838262013352832,0.019631962513657453,1029
194,9.163666486740112,0.14952908468423004,0.010602045059204101,0.0004900185312268431,0.8,0,0.3,5,500,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 500}",0.7325275260721611,0.7872360248447205,0.7811588849681319,0.817755691065732,0.8003973988439306,0.7838151051589352,0.028552092047108645,1030
513,25.472943210601805,0.2513704926064607,0.00960235595703125,0.0017440239462211266,0.8,2,0.1,3,1000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 1000}",0.7583263996196363,0.7653314315147193,0.7767676767676768,0.8299084122219658,0.7886747347975498,0.7838017309843095,0.025255473110886176,1031
690,3.090896654129028,0.15295171214415534,0.007001829147338867,2.7804145311571603e-07,0.8,3,0.05,3,100,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}",0.7587955829481252,0.7633511535172888,0.7853326857697912,0.8293597896316368,0.782111717041008,0.78379018578157,0.024997078106373572,1032
40,35.4495931148529,1.5816340775110578,0.016203689575195312,0.0014700286019500473,0.8,0,0.05,2,2000,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 2000}",0.7509157509157509,0.7735093167701863,0.7793414953048854,0.8214141414141415,0.7937439788053949,0.7837849366420718,0.023327475120848727,1033
1700,14.417050170898438,0.1180425474963225,0.0070015907287597655,9.5367431640625e-08,0.9,3,0.3,3,500,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 500}",0.7691510176718661,0.7735093167701863,0.7684465041305661,0.8241502282213204,0.7836675367821546,0.7837849207152188,0.020901569353001463,1034
191,25.503750133514405,0.28923441235937747,0.019804668426513673,0.002316021155332112,0.8,0,0.3,3,3000,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 3000}",0.7412576639861971,0.7898240608654303,0.7960021644332687,0.8088818004607478,0.7829453850396259,0.783782214957054,0.022912258636907656,1035
1564,93.54489197731019,0.9721125613378045,0.011002540588378906,3.015782985847835e-07,0.9,3,0.05,5,2000,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 2000}",0.7513213677245533,0.760830123818315,0.7853326857697912,0.834313725490196,0.7870905587668593,0.783777692313943,0.028800304316750867,1036
415,14.731721782684327,0.30002676639855325,0.012802743911743164,0.011109360231635132,0.8,1,0.3,7,300,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 300}",0.7443163358294702,0.7829330464675757,0.7653314315147193,0.8433338396880854,0.7829453850396259,0.7837720077078952,0.033002435920850226,1037
445,13.044140911102295,0.22216762983437444,0.009802150726318359,0.0004002094978969679,0.8,2,0.01,5,300,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300}",0.7658898305084746,0.7473543245361902,0.7889677563102778,0.839580732266775,0.7770542920029347,0.7837693871249305,0.03108941015641703,1038
705,62.10440282821655,3.216049553026556,0.01180267333984375,0.0027132943000728023,0.8,3,0.05,7,1000,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 1000}",0.7513213677245533,0.7672642109978546,0.7678645319413056,0.8391454199045234,0.7931394287204904,0.7837469918577453,0.030765433195631242,1039
1389,71.68036179542541,7.09712868181407,0.01020221710205078,0.0014700285710154547,0.9,2,0.1,7,1000,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 1000}",0.7533695370275771,0.7541970582309087,0.7736152776761542,0.8402126528442319,0.7973220836390316,0.7837433218835808,0.03246935136935888,1040
1367,236.64315705299379,12.681844779365179,0.015603590011596679,0.002728305735995786,0.9,2,0.05,20,3000,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 3000}",0.7495548000647564,0.7592416445127355,0.7916077322017916,0.8302514792899409,0.7880095923261391,0.7837330496790728,0.028327532222300257,1041
300,4.248357582092285,0.055321074399432735,0.0072018146514892575,0.0004001143009638316,0.8,1,0.1,5,100,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}",0.7583263996196363,0.7633511535172888,0.7800783256291731,0.8380545278206832,0.7787653571970272,0.7837151527567616,0.028459711596781217,1042
939,21.827120971679687,1.8027761418840997,0.010802602767944336,0.00040023327938972197,0.9,0,0.1,2,1000,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 1000}",0.7439967439967441,0.7821117170410081,0.7855107855107856,0.8239644970414202,0.7829453850396259,0.7837058257259167,0.025313826736491313,1043
800,13.665680885314941,0.3462575789021969,0.007601785659790039,0.0004904078668537513,0.8,3,0.2,3,500,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 500}",0.7513213677245533,0.7811588849681319,0.7710215314877773,0.8328373971556811,0.7820708202599731,0.7836820003192233,0.02695445441246072,1044
663,47.87059373855591,5.336555148309248,0.01820368766784668,0.0014701390033633802,0.8,3,0.01,5,1000,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 1000}",0.7533695370275771,0.7613217811807375,0.7853326857697912,0.8354383251711202,0.7829453850396259,0.7836815428377704,0.028638468382174306,1045
669,63.4070966720581,3.286047775517557,0.01960434913635254,0.001497013270711104,0.8,3,0.01,7,1000,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 1000}",0.7443163358294702,0.7658898305084746,0.7826959500302235,0.8391454199045234,0.7863571149080473,0.7836809302361478,0.0314659698305956,1046
1457,148.88677010536193,11.88983197595632,0.012202644348144531,0.0014700805030923557,0.9,2,0.2,5,3000,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 3000}",0.7443163358294702,0.7592416445127355,0.7826959500302235,0.8317037249901218,0.8003973988439306,0.7836710108412963,0.030768324010918148,1047
664,95.68537454605102,4.657717344282058,0.02120490074157715,0.0016003608774651532,0.8,3,0.01,5,2000,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 2000}",0.7533695370275771,0.7613217811807375,0.7853326857697912,0.8328373971556811,0.7854694372819657,0.7836661676831504,0.027716407807898972,1048
418,96.16048173904419,2.077150935036451,0.00980205535888672,0.0003999235093614491,0.8,1,0.3,7,2000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 2000}",0.7443163358294702,0.7811588849681319,0.7603168740127159,0.8470588235294119,0.7854694372819657,0.7836640711243391,0.03499075827399256,1049
13,12.64145040512085,0.09424366445173199,0.00960230827331543,0.0004899792882992587,0.8,0,0.01,5,300,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300}",0.7628156565656565,0.7498585172608941,0.7889677563102778,0.839580732266775,0.7770542920029347,0.7836553908813076,0.030906189460349745,1050
388,108.7875292301178,5.116259939183085,0.010802364349365235,0.0011663593683413154,0.8,1,0.2,10,2000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 2000}",0.7553689888761566,0.760830123818315,0.7950535589384091,0.8164504396139417,0.790566153093666,0.7836538528680976,0.022690550605289673,1051
214,18.669409418106078,0.21147382583252386,0.015203046798706054,0.0007481882017314848,0.8,0,0.3,20,2000,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 20, 'n_estimators': 2000}",0.7513213677245533,0.7915013726172524,0.7826959500302235,0.8216630598246708,0.770993310907474,0.7836350122208348,0.023293252675279482,1052
987,22.9379714012146,1.2473954865690284,0.015203285217285156,0.00039980412595877306,0.9,0,0.15,5,1000,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.15, 'max_depth': 5, 'n_estimators': 1000}",0.7255801890870225,0.7872360248447205,0.7907196969696969,0.8291090299853938,0.7854694372819657,0.7836228756337598,0.03318063655049125,1053
261,25.512352418899535,0.08210778519470242,0.011002540588378906,1.5078914929239175e-07,0.8,1,0.05,3,1000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 1000}",0.7492228641750374,0.7742115479829931,0.7808020942578636,0.8251236399604351,0.7886747347975498,0.7836069762347757,0.024607820467629802,1054
812,28.50162615776062,0.5165748067990534,0.008601999282836914,0.0027281728790759514,0.8,3,0.2,7,500,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 500}",0.7578347578347578,0.7933515590950513,0.7613217811807375,0.826747190848117,0.7787653571970272,0.7836041292311382,0.025061178768127454,1055
872,16.769780778884886,1.1136288357769857,0.010602426528930665,0.002728116933787628,0.9,0,0.01,3,500,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500}",0.7562870088461631,0.7710215314877773,0.7808020942578636,0.8319883040935672,0.7778293314774002,0.7835856540325543,0.025638928182120935,1056
547,7.87177472114563,0.13788617581286342,0.00780177116394043,0.0011663021452983982,0.8,2,0.15,3,300,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.15, 'max_depth': 3, 'n_estimators': 300}",0.7464222000424385,0.7723364634098022,0.7742115479829931,0.8138477088948788,0.8110870331351274,0.783580990693048,0.02556426480331868,1057
945,28.16995120048523,1.3308178533184374,0.014403343200683594,0.0004897846281002358,0.9,0,0.1,3,1000,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 1000}",0.7464222000424385,0.7795748010956045,0.7845435875306659,0.8176775147928994,0.7896239885768681,0.7835684184076953,0.022789654930174284,1058
1630,57.7884295463562,0.6564972653661186,0.009002304077148438,4.422005889652111e-07,0.9,3,0.15,3,2000,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.15, 'max_depth': 3, 'n_estimators': 2000}",0.7553689888761566,0.7837436868686868,0.7767676767676768,0.813913649429459,0.7880095923261391,0.7835607188536237,0.018878799786608943,1059
1020,5.005528545379638,0.35201325951004403,0.008201932907104493,0.0007483664810962818,0.9,0,0.2,5,100,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100}",0.7583263996196363,0.7767676767676768,0.7800783256291731,0.8305447653769088,0.7720612771120886,0.7835556889010967,0.02463648112909389,1060
719,212.15743618011476,7.379401706065249,0.014003133773803711,0.0015494196423171064,0.8,3,0.05,20,3000,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 3000}",0.7658898305084746,0.7545727724065847,0.7762281160177684,0.8279411764705882,0.7931394287204904,0.7835542648247813,0.025564447544212127,1061
221,53.19719414710998,0.1509048384662832,0.020204591751098632,0.000400042771880949,0.8,1,0.01,2,3000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 3000}",0.7492228641750374,0.7742115479829931,0.7933515590950513,0.8288064336668943,0.7720612771120886,0.783530736406413,0.02661489502937854,1062
113,37.042952156066896,0.36230025408806327,0.020204591751098632,0.00040004257295020516,0.8,0,0.15,2,3000,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.15, 'max_depth': 2, 'n_estimators': 3000}",0.7418876262626264,0.7988775974518428,0.766428461094445,0.8212023992188591,0.7892381616109747,0.7835268491277496,0.02725395895354379,1063
1342,56.98084754943848,0.27673275632974664,0.011002445220947265,2.4314019744838644e-07,0.9,2,0.05,3,2000,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 2000}",0.7391925465838509,0.7672642109978546,0.7986718768729174,0.8396987027479426,0.7727924872831615,0.7835239648971454,0.03385226511814168,1064
152,11.1975248336792,0.062460881304889374,0.00940237045288086,0.0004899014288601228,0.8,0,0.2,3,500,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 500}",0.7467613075723334,0.7999217425329334,0.7837436868686868,0.8101211444282155,0.7770542920029347,0.7835204346810207,0.02177013976424133,1065
1146,9.066844034194947,0.6510151771741812,0.008601951599121093,0.000490018183218949,0.9,1,0.05,20,100,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 100}",0.7517013353877761,0.7658898305084746,0.7781771086287841,0.8354383251711202,0.7863571149080473,0.7835127429208404,0.02847931961427225,1066
1567,18.817842721939087,0.26706588369020773,0.009001827239990235,3.2340669551493016e-07,0.9,3,0.05,7,300,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 300}",0.7446070878274267,0.7541970582309087,0.7889677563102778,0.8433338396880854,0.7863571149080473,0.7834925713929491,0.03461060119140122,1067
514,51.40399022102356,0.7609831350461574,0.010002470016479493,3.568322550558034e-07,0.8,2,0.1,3,2000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 2000}",0.760830123818315,0.7653314315147193,0.7767676767676768,0.8299084122219658,0.7845729325225137,0.783482115369038,0.024674823820499254,1068
1629,28.78228964805603,0.14880680882607455,0.008001613616943359,6.289914111267529e-07,0.9,3,0.15,3,1000,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.15, 'max_depth': 3, 'n_estimators': 1000}",0.7548756816711341,0.7837436868686868,0.7767676767676768,0.813913649429459,0.7880095923261391,0.7834620574126191,0.01902658380032011,1069
276,6.8709492683410645,0.07234223319930745,0.008601903915405273,0.0004899792418945042,0.8,1,0.05,10,100,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100}",0.7628156565656565,0.7562870088461631,0.7826959500302235,0.8291090299853938,0.7863571149080473,0.7834529520670968,0.0255239930319257,1070
1167,44.63066291809082,0.5199292548313355,0.01000218391418457,0.0010955833770247845,0.9,1,0.1,5,1000,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 1000}",0.7517013353877761,0.7829330464675757,0.7788604283031093,0.8317037249901218,0.7720612771120886,0.7834519624521343,0.02640997568783022,1071
364,35.03689970970154,0.43016170838079393,0.010002470016479493,3.568322550558034e-07,0.8,1,0.2,2,2000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 2000}",0.7509157509157509,0.7898240608654303,0.7863465271999683,0.8223275670880461,0.7678200296905333,0.7834467871519457,0.023930135930080726,1072
1351,19.786461114883423,2.4021586742635423,0.009402179718017578,0.000489959811837595,0.9,2,0.05,7,300,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 300}",0.7509157509157509,0.760830123818315,0.7762281160177684,0.8428254437869822,0.7863571149080473,0.7834313098893728,0.03211287799494786,1073
378,5.185369348526001,0.018950193061502082,0.007001304626464843,4.90933901833868e-07,0.8,1,0.2,7,100,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 100}",0.7529192546583852,0.7697916666666667,0.7690096681473739,0.8291090299853938,0.7963025921141105,0.7834264423143861,0.02674745981587402,1074
328,34.709025859832764,0.5618648638184963,0.010402488708496093,0.001019861019501224,0.8,1,0.15,2,2000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.15, 'max_depth': 2, 'n_estimators': 2000}",0.7488636363636365,0.7672642109978546,0.7924297924297925,0.8239644970414202,0.7845729325225137,0.7834190138710435,0.025225041663233465,1075
329,52.8505163192749,1.882930695665253,0.012002801895141602,0.0015495119878548803,0.8,1,0.15,2,3000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.15, 'max_depth': 2, 'n_estimators': 3000}",0.7488636363636365,0.7672642109978546,0.7924297924297925,0.8239644970414202,0.7845729325225137,0.7834190138710435,0.025225041663233465,1075
529,19.80766615867615,0.6136380605636409,0.008402109146118164,0.0004900766357994065,0.8,2,0.1,10,300,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 300}",0.7628156565656565,0.7684465041305661,0.7723364634098022,0.8313692242475625,0.782111717041008,0.783415913078919,0.02478882392122623,1077
879,49.88004641532898,1.3371184220273786,0.020004463195800782,0.0008946822979437217,0.9,0,0.01,5,1000,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 1000}",0.7492228641750374,0.7567103772057633,0.7781771086287841,0.8474820954486877,0.7854694372819657,0.7834123765480476,0.03469434517103935,1078
1456,96.8504373550415,3.75944905310323,0.009602212905883789,0.0004903881199441646,0.9,2,0.2,5,2000,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 2000}",0.7467613075723334,0.7592416445127355,0.7826959500302235,0.8279411764705882,0.8003973988439306,0.7834074954859622,0.028980487563014957,1079
1378,62.97259860038757,5.191597533590114,0.010402154922485352,0.0008001566128588548,0.9,2,0.1,3,2000,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 2000}",0.7548756816711341,0.7793414953048854,0.7863465271999683,0.8176775147928994,0.7787653571970272,0.7834013152331829,0.020175322275821476,1080
1379,91.17755842208862,3.555585630033287,0.0174041748046875,0.009459483020899941,0.9,2,0.1,3,3000,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 3000}",0.7573212697676217,0.7793414953048854,0.7863465271999683,0.8176775147928994,0.7762667815023836,0.7833907177135517,0.01965239959466298,1081
859,25.540158700942992,1.4172861243146764,0.008601856231689454,0.002577517530679672,0.8,3,0.3,20,300,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.3, 'max_depth': 20, 'n_estimators': 300}",0.7558396464646465,0.7881062219532705,0.7808020942578636,0.8151479709374445,0.7770542920029347,0.783390045123232,0.01916596931774192,1082
1125,28.720475244522095,0.19608821527015388,0.010202360153198243,0.00040020944108330085,0.9,1,0.05,3,1000,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 1000}",0.7509157509157509,0.7811588849681319,0.7871725731895223,0.8214141414141415,0.7762667815023836,0.7833856263979861,0.02267350023358023,1083
248,37.36002402305603,0.5115637749763929,0.020604372024536133,0.0017439583647496486,0.8,1,0.01,20,500,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 20, 'n_estimators': 500}",0.7633511535172888,0.7592416445127355,0.7710215314877773,0.8369393025324972,0.7863571149080473,0.7833821493916691,0.0283337562595185,1084
1565,140.08438572883605,1.7621271868990909,0.014203166961669922,0.0024002313679018406,0.9,3,0.05,5,3000,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 3000}",0.7513213677245533,0.760830123818315,0.7808020942578636,0.834313725490196,0.7896239885768681,0.7833782599735593,0.028900277464817593,1085
1574,38.62690896987915,0.48514477376828075,0.00960226058959961,0.0004900376712804197,0.9,3,0.05,10,500,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 500}",0.7446070878274267,0.757108995021448,0.7808020942578636,0.8380545278206832,0.7963025921141105,0.7833750594083064,0.03273055843170303,1086
1695,19.499796199798585,0.1365967218363235,0.007801723480224609,0.00039992345250715414,0.9,3,0.3,2,1000,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.3, 'max_depth': 2, 'n_estimators': 1000}",0.7760420320697209,0.7633511535172888,0.7898240608654303,0.8138477088948788,0.773783718689788,0.7833697348074213,0.01741778262941696,1087
1185,65.43875422477723,3.0568439821929694,0.009802103042602539,0.0004000664609833946,0.9,1,0.1,20,1000,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 20, 'n_estimators': 1000}",0.7583263996196363,0.760830123818315,0.7755712270803949,0.833163961557446,0.7889207258834766,0.7833624875918537,0.02722608190902661,1088
1165,13.561457204818726,0.18649784099130368,0.00800180435180664,2.611744678045111e-07,0.9,1,0.1,5,300,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300}",0.7562870088461631,0.7829330464675757,0.7788604283031093,0.8291090299853938,0.7695881779651413,0.7833555383134766,0.024641477277229505,1089
1288,127.66318459510804,6.904612361983551,0.011002588272094726,0.0025303173428398644,0.9,1,0.3,10,2000,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.3, 'max_depth': 10, 'n_estimators': 2000}",0.7597826086956521,0.7541970582309087,0.7986718768729174,0.817755691065732,0.7863571149080473,0.7833528699546515,0.023802815523339748,1090
1278,5.679480075836182,0.09632832864046854,0.007201623916625976,0.00040044787384890704,0.9,1,0.3,7,100,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 100}",0.7635424309122034,0.7853326857697912,0.7781771086287841,0.8126513164984375,0.7770542920029347,0.7833515667624302,0.01625566188514119,1091
674,38.830755138397215,2.617036685461244,0.023205375671386717,0.006463687755793366,0.8,3,0.01,10,500,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 500}",0.7349116161616163,0.7617912202769793,0.7942668207498715,0.8279411764705882,0.7978299828288206,0.7833481632975752,0.032025857965687174,1092
454,110.25506010055543,1.1885556121881,0.025005388259887695,0.0010958010613172954,0.8,2,0.01,7,2000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 2000}",0.7397268994493427,0.7658898305084746,0.7781771086287841,0.849112426035503,0.7838102225483004,0.7833432974340809,0.036220158706750494,1093
535,20.565836954116822,0.7599817620382985,0.008601903915405273,0.0008001327514648438,0.8,2,0.1,20,300,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.1, 'max_depth': 20, 'n_estimators': 300}",0.7597826086956521,0.7517013353877761,0.7960021644332687,0.8313692242475625,0.7778293314774002,0.783336932848332,0.028472653525787223,1094
1134,6.1965968132019045,0.06460357030363549,0.008001947402954101,3.8738433859996607e-07,0.9,1,0.05,7,100,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 100}",0.7418876262626264,0.7520548279310261,0.7845435875306659,0.845997502976104,0.7921735173669043,0.7833314124134654,0.03661284813376542,1095
597,53.34302725791931,0.7581185766438242,0.014403390884399413,0.01082111593714334,0.8,2,0.2,7,1000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 1000}",0.7583263996196363,0.7658898305084746,0.7755712270803949,0.8380545278206832,0.7787653571970272,0.7833214684452432,0.02830246507380721,1096
116,12.140937423706054,0.1399379642120662,0.010402441024780273,0.0008000135617148872,0.8,0,0.15,3,500,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.15, 'max_depth': 3, 'n_estimators': 500}",0.7418876262626264,0.7793414953048854,0.7871725731895223,0.8164504396139417,0.7917366080631387,0.7833177484868229,0.024148613658999365,1097
716,38.60710506439209,1.009849919115982,0.010001945495605468,0.0006324852152255101,0.8,3,0.05,20,500,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 500}",0.760830123818315,0.7592416445127355,0.7716099505425555,0.8317037249901218,0.7931394287204904,0.7833049745168437,0.027055838140501966,1098
