,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
671,5.337984180450439,0.054548972160958185,0.006966781616210937,0.0015417895747193296,0.8,3,0.01,7,3000,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 3000}",0.7864923747276689,0.7853757766492973,0.7962848591382014,0.7801216199838885,0.8209237108681966,0.7938396682734504,0.014514333290834494,1297
670,4.623933362960815,0.05448257345532895,0.006704282760620117,0.0013770145890686814,0.8,3,0.01,7,2000,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 2000}",0.7864923747276689,0.7853757766492973,0.7962848591382014,0.7801216199838885,0.8209237108681966,0.7938396682734504,0.014514333290834494,1297
669,4.061189794540406,0.0814762908708971,0.006881427764892578,0.0014679345477160877,0.8,3,0.01,7,1000,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 1000}",0.7864923747276689,0.7853757766492973,0.7962848591382014,0.7801216199838885,0.8209237108681966,0.7938396682734504,0.014514333290834494,1297
767,1.8970152378082275,0.03481401548822016,0.001727151870727539,0.0006058129565579182,0.8,3,0.15,3,3000,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.15, 'max_depth': 3, 'n_estimators': 3000}",0.792780291603821,0.8043738143813307,0.7891339429800969,0.7863405440839069,0.7963848017063736,0.7938026789511058,0.006276019286754544,1300
762,0.15932087898254393,0.005547394312442503,0.0013079166412353516,0.0004941440578725346,0.8,3,0.15,3,100,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.15, 'max_depth': 3, 'n_estimators': 100}",0.792780291603821,0.8043738143813307,0.7891339429800969,0.7863405440839069,0.7963848017063736,0.7938026789511058,0.006276019286754544,1300
765,0.6866387844085693,0.01187631758174332,0.0017162322998046874,0.0005499583250412764,0.8,3,0.15,3,1000,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.15, 'max_depth': 3, 'n_estimators': 1000}",0.792780291603821,0.8043738143813307,0.7891339429800969,0.7863405440839069,0.7963848017063736,0.7938026789511058,0.006276019286754544,1300
764,0.39563946723937987,0.0065331319787651256,0.0013148784637451172,0.0005242854370233637,0.8,3,0.15,3,500,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.15, 'max_depth': 3, 'n_estimators': 500}",0.792780291603821,0.8043738143813307,0.7891339429800969,0.7863405440839069,0.7963848017063736,0.7938026789511058,0.006276019286754544,1300
763,0.27399578094482424,0.004811147820604476,0.0012539863586425782,0.000473469203096298,0.8,3,0.15,3,300,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.15, 'max_depth': 3, 'n_estimators': 300}",0.792780291603821,0.8043738143813307,0.7891339429800969,0.7863405440839069,0.7963848017063736,0.7938026789511058,0.006276019286754544,1300
766,1.2904158592224122,0.00837618761938857,0.001939249038696289,0.0009846845884177845,0.8,3,0.15,3,2000,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.15, 'max_depth': 3, 'n_estimators': 2000}",0.792780291603821,0.8043738143813307,0.7891339429800969,0.7863405440839069,0.7963848017063736,0.7938026789511058,0.006276019286754544,1300
115,0.6674644947052002,0.01378383175222487,0.0025110244750976562,0.001237274239616217,0.8,0,0.15,3,300,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.15, 'max_depth': 3, 'n_estimators': 300}",0.7797619047619049,0.782691813849973,0.803592265096484,0.7869757793227181,0.8158141517476556,0.7937671829557471,0.013766160346344805,1306
1614,0.4827359676361084,0.010698132190707844,0.0020260334014892576,0.0007171442753526447,0.9,3,0.1,20,100,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.1, 'max_depth': 20, 'n_estimators': 100}",0.7902038101572522,0.8066352097735835,0.7938892046223377,0.7697590568305386,0.8081325473587821,0.7937239657484989,0.013863932378756199,1307
1615,0.6096991539001465,0.013459490642659869,0.0020990371704101562,0.0005245980942844448,0.9,3,0.1,20,300,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.1, 'max_depth': 20, 'n_estimators': 300}",0.7902038101572522,0.8066352097735835,0.7938892046223377,0.7697590568305386,0.8081325473587821,0.7937239657484989,0.013863932378756199,1307
1616,0.739003324508667,0.008853766891820497,0.0015416145324707031,5.17125446252932e-05,0.9,3,0.1,20,500,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.1, 'max_depth': 20, 'n_estimators': 500}",0.7902038101572522,0.8066352097735835,0.7938892046223377,0.7697590568305386,0.8081325473587821,0.7937239657484989,0.013863932378756199,1307
1617,1.055797529220581,0.014703192370749045,0.0020465850830078125,0.00048644362211722273,0.9,3,0.1,20,1000,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.1, 'max_depth': 20, 'n_estimators': 1000}",0.7902038101572522,0.8066352097735835,0.7938892046223377,0.7697590568305386,0.8081325473587821,0.7937239657484989,0.013863932378756199,1307
1618,1.6838643550872803,0.03148437128167707,0.0018492698669433593,0.0005639507248843039,0.9,3,0.1,20,2000,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.1, 'max_depth': 20, 'n_estimators': 2000}",0.7902038101572522,0.8066352097735835,0.7938892046223377,0.7697590568305386,0.8081325473587821,0.7937239657484989,0.013863932378756199,1307
1619,2.266938829421997,0.02066573608292105,0.0022429943084716795,0.000553748949050913,0.9,3,0.1,20,3000,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.1, 'max_depth': 20, 'n_estimators': 3000}",0.7902038101572522,0.8066352097735835,0.7938892046223377,0.7697590568305386,0.8081325473587821,0.7937239657484989,0.013863932378756199,1307
1304,1.37061505317688,0.014814504561408336,0.0031596660614013673,0.001358005953384594,0.9,2,0.01,3,500,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500}",0.7794190054160512,0.789467500807707,0.7902038101572522,0.7948487858341611,0.8145476024724172,0.7936973409375178,0.011576064974970606,1313
1421,2.145313787460327,0.021775423161119023,0.0014190196990966797,3.7831972850480984e-05,0.9,2,0.15,5,3000,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.15, 'max_depth': 5, 'n_estimators': 3000}",0.7827544991974865,0.7787179211854397,0.7864923747276689,0.8032968951908637,0.8170834140983394,0.7936690208799597,0.014388163115278572,1314
1419,0.8571884155273437,0.011420832361688307,0.001882171630859375,0.000859326189161837,0.9,2,0.15,5,1000,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.15, 'max_depth': 5, 'n_estimators': 1000}",0.7827544991974865,0.7787179211854397,0.7864923747276689,0.8032968951908637,0.8170834140983394,0.7936690208799597,0.014388163115278572,1314
1418,0.5599202632904052,0.01797940509318732,0.0014762401580810547,0.0006096184582087246,0.9,2,0.15,5,500,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.15, 'max_depth': 5, 'n_estimators': 500}",0.7827544991974865,0.7787179211854397,0.7864923747276689,0.8032968951908637,0.8170834140983394,0.7936690208799597,0.014388163115278572,1314
1417,0.4626637935638428,0.01710151986064296,0.0018226146697998048,0.0008103941509759911,0.9,2,0.15,5,300,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.15, 'max_depth': 5, 'n_estimators': 300}",0.7827544991974865,0.7787179211854397,0.7864923747276689,0.8032968951908637,0.8170834140983394,0.7936690208799597,0.014388163115278572,1314
1416,0.29697208404541015,0.004824930462795703,0.0020574092864990234,0.0018184916249126997,0.9,2,0.15,5,100,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.15, 'max_depth': 5, 'n_estimators': 100}",0.7827544991974865,0.7787179211854397,0.7864923747276689,0.8032968951908637,0.8170834140983394,0.7936690208799597,0.014388163115278572,1314
1420,1.4864901542663573,0.016374851514898967,0.0016912460327148438,0.000847108553976184,0.9,2,0.15,5,2000,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.15, 'max_depth': 5, 'n_estimators': 2000}",0.7827544991974865,0.7787179211854397,0.7864923747276689,0.8032968951908637,0.8170834140983394,0.7936690208799597,0.014388163115278572,1314
1540,5.28372163772583,0.04750554509113956,0.006789207458496094,0.0012990837369004646,0.9,3,0.01,10,2000,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 2000}",0.7827544991974865,0.78125,0.7925925925925925,0.7918407089636488,0.8196113136748203,0.7936098228857097,0.013790179976612938,1320
1538,4.331461191177368,0.04078343943167502,0.0063344001770019535,0.0008569423716989083,0.9,3,0.01,10,500,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 500}",0.7827544991974865,0.78125,0.7925925925925925,0.7918407089636488,0.8196113136748203,0.7936098228857097,0.013790179976612938,1320
1539,4.670193815231324,0.031224854624887145,0.006860160827636718,0.0012679164917870597,0.9,3,0.01,10,1000,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 1000}",0.7827544991974865,0.78125,0.7925925925925925,0.7918407089636488,0.8196113136748203,0.7936098228857097,0.013790179976612938,1320
1541,5.881319618225097,0.03388284931992084,0.007270002365112304,0.0018603994838314142,0.9,3,0.01,10,3000,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 3000}",0.7827544991974865,0.78125,0.7925925925925925,0.7918407089636488,0.8196113136748203,0.7936098228857097,0.013790179976612938,1320
1548,0.16925458908081054,0.005185118473597009,0.0014129161834716796,0.0005676579923564814,0.9,3,0.05,2,100,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 100}",0.7912681228930851,0.7787719543923526,0.7987866599631306,0.7981485662677805,0.8003314121037464,0.7934613431240191,0.007976406011656341,1324
1332,0.17491025924682618,0.008391920275136163,0.00165252685546875,0.0005229677571285767,0.9,2,0.05,2,100,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 100}",0.7912681228930851,0.7787719543923526,0.7987866599631306,0.7981485662677805,0.8003314121037464,0.7934613431240191,0.007976406011656341,1324
1116,0.17637763023376465,0.005874772106205066,0.001184988021850586,4.522402644824259e-05,0.9,1,0.05,2,100,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 100}",0.7912681228930851,0.7787719543923526,0.7987866599631306,0.7981485662677805,0.8003314121037464,0.7934613431240191,0.007976406011656341,1324
504,0.16066446304321289,0.002674787407534844,0.0011093616485595703,4.34597244258617e-05,0.8,2,0.1,2,100,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 100}",0.7797619047619049,0.7844897959183674,0.7986928104575164,0.7948487858341611,0.809462915601023,0.7934512425145945,0.010521466913517658,1327
651,1.3362691402435303,0.06764559588329197,0.002655649185180664,0.001221777329689359,0.8,3,0.01,2,1000,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 1000}",0.7794190054160512,0.7885303878637357,0.79640174298928,0.7972649807586586,0.8056147654930028,0.7934461765041456,0.008857987399561212,1328
359,2.20766339302063,0.022657253937470857,0.0023400306701660155,0.0007709639723586345,0.8,1,0.15,20,3000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.15, 'max_depth': 20, 'n_estimators': 3000}",0.7841227611763029,0.7930039309349655,0.7912681228930851,0.7887248689933898,0.809462915601023,0.7933165199197532,0.008609392473464608,1329
358,1.6830008029937744,0.034952131655159244,0.0024179935455322264,0.0008004603238261426,0.8,1,0.15,20,2000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.15, 'max_depth': 20, 'n_estimators': 2000}",0.7841227611763029,0.7930039309349655,0.7912681228930851,0.7887248689933898,0.809462915601023,0.7933165199197532,0.008609392473464608,1329
354,0.5240530967712402,0.020966930805798697,0.00155487060546875,0.00011257039695982649,0.8,1,0.15,20,100,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.15, 'max_depth': 20, 'n_estimators': 100}",0.7841227611763029,0.7930039309349655,0.7912681228930851,0.7887248689933898,0.809462915601023,0.7933165199197532,0.008609392473464608,1329
357,1.0698667526245118,0.03988551696700206,0.0032544612884521486,0.003255547704567747,0.8,1,0.15,20,1000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.15, 'max_depth': 20, 'n_estimators': 1000}",0.7841227611763029,0.7930039309349655,0.7912681228930851,0.7887248689933898,0.809462915601023,0.7933165199197532,0.008609392473464608,1329
355,0.6573179244995118,0.010062428170242029,0.0021637916564941407,0.000668850145229249,0.8,1,0.15,20,300,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.15, 'max_depth': 20, 'n_estimators': 300}",0.7841227611763029,0.7930039309349655,0.7912681228930851,0.7887248689933898,0.809462915601023,0.7933165199197532,0.008609392473464608,1329
356,0.7905861377716065,0.015454965807154813,0.0024328708648681642,0.0006067972966156431,0.8,1,0.15,20,500,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.15, 'max_depth': 20, 'n_estimators': 500}",0.7841227611763029,0.7930039309349655,0.7912681228930851,0.7887248689933898,0.809462915601023,0.7933165199197532,0.008609392473464608,1329
500,1.3259781360626222,0.017290175816161445,0.0023154735565185545,0.00010254742011427625,0.8,2,0.05,20,500,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 500}",0.7960940086064219,0.7960466414074662,0.7885325558794947,0.7658296371319806,0.8195071010860484,0.7932019888222823,0.017201534809640324,1335
503,2.8058868885040282,0.0332337702676267,0.0023231029510498045,4.733900403206608e-05,0.8,2,0.05,20,3000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 3000}",0.7960940086064219,0.7960466414074662,0.7885325558794947,0.7658296371319806,0.8195071010860484,0.7932019888222823,0.017201534809640324,1335
502,2.227565574645996,0.017466729456568884,0.0032806396484375,0.0012487053574693526,0.8,2,0.05,20,2000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 2000}",0.7960940086064219,0.7960466414074662,0.7885325558794947,0.7658296371319806,0.8195071010860484,0.7932019888222823,0.017201534809640324,1335
501,1.6272062301635741,0.020692704288448875,0.003176593780517578,0.0010574913736163126,0.8,2,0.05,20,1000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 1000}",0.7960940086064219,0.7960466414074662,0.7885325558794947,0.7658296371319806,0.8195071010860484,0.7932019888222823,0.017201534809640324,1335
499,1.163435459136963,0.03979909609268467,0.0023265838623046874,4.448014098361499e-05,0.8,2,0.05,20,300,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 300}",0.7960940086064219,0.7960466414074662,0.7885325558794947,0.7658296371319806,0.8195071010860484,0.7932019888222823,0.017201534809640324,1335
756,0.13843412399291993,0.003301890292374125,0.0016299724578857423,0.0007637602235665735,0.8,3,0.15,2,100,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.15, 'max_depth': 2, 'n_estimators': 100}",0.7797619047619049,0.7844897959183674,0.7949936823412902,0.7996939049864533,0.806952458494106,0.7931783493004244,0.00990924747853732,1340
757,0.2595202445983887,0.006886776342161886,0.0015193462371826173,0.0006166372805971747,0.8,3,0.15,2,300,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.15, 'max_depth': 2, 'n_estimators': 300}",0.7797619047619049,0.7844897959183674,0.7949936823412902,0.7996939049864533,0.806952458494106,0.7931783493004244,0.00990924747853732,1340
